こう,公
こう,功
こう,劫
こう,効
こう,口
こう,后
こう,向
こう,坑
こう,好
こう,孔
こう,孝
こう,崗
こう,工
こう,巧
こう,幸
こう,広
こう,後
こう,恍
こう,抗
こう,攻
こう,校
こう,汞
こう,江
こう,港
こう,溝
こう,炕
こう,煌
こう,爻
こう,甲
こう,皇
こう,硬
こう,稿
こう,篙
こう,糕
こう,紅
こう,綱
こう,羹
こう,考
こう,耕
こう,腔
こう,膏
こう,航
こう,行
こう,衡
こう,講
こう,鉱
こう,鋼
こう,闔
こう,降
こう,項
こう,香
こう,高
こう,黄
こう,国府
こう,恋う
こう,請う
こえ,声
こえ,肥
こえ,越え
こか,古歌
こか,固化
こか,糊化
こか,胡歌
こが,久我
こが,個我
こが,古画
こが,古雅
こき,古器
こき,古希
こき,古期
こき,古記
こき,呼気
こき,子機
こき,弘徽
こき,扱き
こぎ,古儀
こぎ,古義
こぎ,漕ぎ
こぎ,狐疑
こぎ,胡鬼
こく,刻
こく,国
こく,石
こく,穀
こく,谷
こく,酷
こく,黒
こく,扱く
こく,放く
こぐ,扱ぐ
こぐ,漕ぐ
こけ,苔
こけ,虚仮
こげ,焦げ
ここ,個々
ここ,個個
ここ,古々
ここ,呱々
ここ,戸々
ここ,此処
こご,古語
こご,狐午
こさ,濃さ
こさ,胡沙
こざ,胡坐
こし,腰
こし,輿
こし,古史
こし,古址
こし,古祠
こし,古紙
こし,古詩
こし,故紙
こし,枯死
こし,漉し
こし,虎視
こじ,古事
こじ,古字
こじ,古寺
こじ,固持
こじ,固辞
こじ,孤児
こじ,小柱
こじ,居士
こじ,故事
こじ,胡寺
こじ,虎児
こじ,虎耳
こじ,誇示
こす,漉す
こす,越す
こぞ,去年
こち,鯒
こち,故地
こち,故知
こち,東風
こち,此方
こつ,兀
こつ,忽
こつ,骨
こて,鏝
こて,小手
こて,籠手
こと,事
こと,琴
こと,異
こと,言
こと,古都
こと,狐兎
こと,糊塗
こど,弧度
こな,粉
こな,小菜
こね,小根
この,此の
こば,古馬
こば,小場
こば,小葉
こば,弧端
こば,木端
こひ,古碑
こひ,糊皮
こび,媚
こび,虎尾
こふ,雇夫
こぶ,瘤
こぶ,戸部
こぶ,昆布
こぶ,鼓舞
こほ,雇保
こぼ,古墓
こま,狛
こま,駒
こま,齣
こま,独楽
こみ,込み
こむ,混む
こむ,込む
こめ,米
こも,薦
こも,海蓴
こや,小屋
こゆ,古喩
こり,梱
こり,凝り
こり,垢離
こり,故里
こり,狐狸
こる,凝る
こる,樵る
これ,此れ
ころ,転
ころ,頃
ころ,葫蘆
こわ,虎和
こん,今
こん,婚
こん,懇
こん,根
こん,棍
こん,混
こん,献
こん,痕
こん,紺
こん,金
こん,閽
ごあ,語唖
ごい,語彙
ごい,語意
ごう,剛
ごう,号
ごう,合
ごう,壕
ごう,業
ごう,毫
ごう,濠
ごう,豪
ごう,郷
ごう,鰲
ごえ,越え
ごか,五家
ごか,五果
ごき,後鬼
ごき,碁器
ごき,語基
ごき,語気
ごき,誤記
ごぎ,語義
ごく,極
ごく,獄
ごく,御供
ごく,極く
ごく,語句
ごけ,後家
ごけ,碁け
ごけ,碁笥
ごこ,五胡
ごこ,五鈷
ごこ,五錮
ごご,五々
ごご,午後
ごさ,誤差
ござ,後座
ござ,御座
ござ,茣蓙
